source_row,fold,role
13241,3,train
13462,3,train
13728,3,train
13863,3,train
14474,3,train
14521,3,train
14644,3,train
15047,3,train
15246,3,train
15352,3,train
16041,3,train
16142,3,train
16653,3,train
16724,3,train
16835,3,train
16909,3,train
16971,3,train
17137,3,train
17227,3,train
17250,3,train
17446,3,train
17912,3,train
17989,3,train
18003,3,train
18154,3,train
18269,3,train
18296,3,train
18403,3,train
19676,3,train
19753,3,train
20307,3,train
20425,3,train
20999,3,train
21111,3,train
21257,3,train
21331,3,train
21507,3,train
21554,3,train
5085,3,train
13698,3,train
6549,3,train
9863,3,train
10256,3,train
41,3,train
301,3,train
374,3,train
474,3,train
862,3,train
894,3,train
901,3,train
943,3,train
1463,3,train
1705,3,train
1937,3,train
2059,3,train
2236,3,train
2600,3,train
3120,3,train
3186,3,train
3288,3,train
3920,3,train
4221,3,train
4427,3,train
4587,3,train
4968,3,train
5030,3,train
5716,3,train
5789,3,train
6326,3,train
6427,3,train
6516,3,train
6544,3,train
6572,3,train
6932,3,train
7288,3,train
7435,3,train
7602,3,train
7850,3,train
8098,3,train
8411,3,train
8461,3,train
8546,3,train
8618,3,train
8866,3,train
8993,3,train
9456,3,train
9500,3,train
9533,3,train
9674,3,train
9777,3,train
10245,3,train
10477,3,train
10698,3,train
10768,3,train
11277,3,train
11305,3,train
11384,3,train
11404,3,train
11707,3,train
12410,3,train
12708,3,train
12957,3,train
13388,3,train
13531,3,train
13555,3,train
14189,3,train
14274,3,train
14448,3,train
15073,3,train
15517,3,train
15742,3,train
16164,3,train
16576,3,train
16658,3,train
16866,3,train
16930,3,train
17195,3,train
17239,3,train
17750,3,train
17792,3,train
17839,3,train
17862,3,train
18077,3,train
18173,3,train
18335,3,train
18483,3,train
18552,3,train
18555,3,train
18631,3,train
18874,3,train
18879,3,train
19068,3,train
19411,3,train
19480,3,train
19541,3,train
19699,3,train
19716,3,train
19851,3,train
20118,3,train
20143,3,train
20258,3,train
20288,3,train
20325,3,train
20345,3,train
20390,3,train
20482,3,train
20516,3,train
21439,3,train
21488,3,train
21534,3,train
164,3,train
289,3,train
855,3,train
976,3,train
1160,3,train
1408,3,train
1694,3,train
1955,3,train
2630,3,train
2891,3,train
2960,3,train
2981,3,train
3143,3,train
3585,3,train
4471,3,train
4616,3,train
4777,3,train
5096,3,train
5332,3,train
5524,3,train
6194,3,train
6874,3,train
6949,3,train
7018,3,train
7243,3,train
7606,3,train
7631,3,train
7691,3,train
7738,3,train
8010,3,train
8279,3,train
8312,3,train
8781,3,train
8884,3,train
9148,3,train
9149,3,train
9185,3,train
9331,3,train
9465,3,train
9546,3,train
9737,3,train
9764,3,train
9793,3,train
9888,3,train
10050,3,train
10286,3,train
10292,3,train
10623,3,train
10978,3,train
11044,3,train
11070,3,train
11314,3,train
11634,3,train
12262,3,train
12266,3,train
12639,3,train
12694,3,train
13643,3,train
13782,3,train
13917,3,train
14103,3,train
14217,3,train
14757,3,train
14843,3,train
14910,3,train
14945,3,train
15037,3,train
15153,3,train
15272,3,train
15338,3,train
15482,3,train
15581,3,train
15591,3,train
15819,3,train
16021,3,train
16147,3,train
16561,3,train
16614,3,train
16667,3,train
16822,3,train
16895,3,train
16896,3,train
17001,3,train
17244,3,train
17249,3,train
17534,3,train
17567,3,train
17704,3,train
17910,3,train
18383,3,train
18407,3,train
18418,3,train
18531,3,train
18718,3,train
18896,3,train
20321,3,train
20435,3,train
20938,3,train
21304,3,train
135,3,train
674,3,train
1062,3,train
1162,3,train
1212,3,train
1266,3,train
1855,3,train
2540,3,train
2577,3,train
2859,3,train
2984,3,train
3567,3,train
3791,3,train
3807,3,train
3908,3,train
4047,3,train
4359,3,train
4533,3,train
5088,3,train
5291,3,train
5374,3,train
5404,3,train
5638,3,train
5707,3,train
5722,3,train
6142,3,train
6147,3,train
6316,3,train
6808,3,train
6992,3,train
8027,3,train
8328,3,train
8797,3,train
9110,3,train
9246,3,train
9415,3,train
9842,3,train
10263,3,train
10264,3,train
10361,3,train
10386,3,train
10608,3,train
10673,3,train
10722,3,train
10862,3,train
11027,3,train
11711,3,train
11812,3,train
12354,3,train
12361,3,train
12392,3,train
12781,3,train
12876,3,train
12880,3,train
12939,3,train
13215,3,train
13924,3,train
13934,3,train
13993,3,train
14100,3,train
14246,3,train
14469,3,train
14495,3,train
14553,3,train
14625,3,train
15372,3,train
15440,3,train
15563,3,train
15621,3,train
15832,3,train
16155,3,train
16754,3,train
17125,3,train
17278,3,train
17513,3,train
17791,3,train
17868,3,train
17871,3,train
18018,3,train
18036,3,train
18155,3,train
18184,3,train
18317,3,train
18780,3,train
18853,3,train
19484,3,train
19505,3,train
19577,3,train
19817,3,train
20457,3,train
20498,3,train
20959,3,train
21378,3,train
21462,3,train
21596,3,train
267,3,train
567,3,train
625,3,train
818,3,train
1024,3,train
1317,3,train
1353,3,train
1604,3,train
2336,3,train
2382,3,train
2609,3,train
3040,3,train
3601,3,train
3950,3,train
4084,3,train
4320,3,train
4420,3,train
4430,3,train
4463,3,train
4661,3,train
4762,3,train
4860,3,train
5180,3,train
5425,3,train
6020,3,train
6675,3,train
6915,3,train
7207,3,train
7632,3,train
7827,3,train
7865,3,train
8157,3,train
8226,3,train
8721,3,train
9447,3,train
9641,3,train
9815,3,train
9822,3,train
10221,3,train
10304,3,train
10464,3,train
10665,3,train
10704,3,train
10908,3,train
11132,3,train
11233,3,train
11322,3,train
11377,3,train
11674,3,train
11854,3,train
12086,3,train
12480,3,train
13314,3,train
13600,3,train
13895,3,train
13951,3,train
14286,3,train
14486,3,train
14762,3,train
14898,3,train
15387,3,train
15521,3,train
15670,3,train
15714,3,train
16097,3,train
16173,3,train
16350,3,train
16454,3,train
16593,3,train
16689,3,train
17341,3,train
17349,3,train
17610,3,train
17904,3,train
17954,3,train
18023,3,train
18266,3,train
18804,3,train
18941,3,train
19074,3,train
19181,3,train
19343,3,train
19387,3,train
19513,3,train
19689,3,train
19778,3,train
20218,3,train
20256,3,train
20280,3,train
20663,3,train
636,3,train
680,3,train
704,3,train
800,3,train
1434,3,train
1782,3,train
2392,3,train
2498,3,train
2626,3,train
2919,3,train
3196,3,train
3664,3,train
4106,3,train
4231,3,train
4520,3,train
4836,3,train
5427,3,train
5461,3,train
5503,3,train
5700,3,train
5872,3,train
5911,3,train
6086,3,train
6317,3,train
6485,3,train
7066,3,train
7519,3,train
8970,3,train
9260,3,train
9319,3,train
10422,3,train
10560,3,train
10662,3,train
11074,3,train
11950,3,train
12559,3,train
13438,3,train
13443,3,train
13530,3,train
13688,3,train
14093,3,train
14953,3,train
15450,3,train
15567,3,train
15586,3,train
16712,3,train
16831,3,train
17583,3,train
17771,3,train
18143,3,train
18767,3,train
18946,3,train
18984,3,train
19345,3,train
19558,3,train
19572,3,train
19671,3,train
19724,3,train
20843,3,train
20947,3,train
21101,3,train
2330,3,train
10606,3,train
13065,3,train
15082,3,train
6154,3,train
6672,3,train
8941,3,train
17517,3,train
190,3,train
498,3,train
524,3,train
1063,3,train
1262,3,train
1354,3,train
1570,3,train
1845,3,train
2237,3,train
2253,3,train
2447,3,train
2603,3,train
2629,3,train
2651,3,train
2730,3,train
3279,3,train
3629,3,train
3804,3,train
3938,3,train
4499,3,train
4552,3,train
4831,3,train
4924,3,train
5280,3,train
5288,3,train
5523,3,train
6429,3,train
6461,3,train
6721,3,train
6966,3,train
7557,3,train
8032,3,train
8207,3,train
8313,3,train
8513,3,train
8522,3,train
8617,3,train
9018,3,train
9406,3,train
10189,3,train
10277,3,train
10342,3,train
10679,3,train
11120,3,train
11326,3,train
12320,3,train
12429,3,train
12794,3,train
12860,3,train
13212,3,train
13374,3,train
14172,3,train
14557,3,train
14811,3,train
15058,3,train
15209,3,train
15304,3,train
15414,3,train
15481,3,train
16019,3,train
16407,3,train
16548,3,train
16685,3,train
16809,3,train
17026,3,train
17044,3,train
17091,3,train
17220,3,train
17415,3,train
17531,3,train
17561,3,train
18081,3,train
18098,3,train
18513,3,train
18916,3,train
19085,3,train
19125,3,train
19146,3,train
19243,3,train
19310,3,train
20766,3,train
21337,3,train
21509,3,train
56,3,train
363,3,train
444,3,train
586,3,train
1114,3,train
1161,3,train
1319,3,train
1366,3,train
2030,3,train
2373,3,train
3290,3,train
3543,3,train
3866,3,train
4079,3,train
4124,3,train
4727,3,train
4915,3,train
5409,3,train
5513,3,train
5708,3,train
5730,3,train
5790,3,train
5900,3,train
5950,3,train
6076,3,train
6127,3,train
6208,3,train
6221,3,train
6247,3,train
6273,3,train
6491,3,train
6574,3,train
6848,3,train
7124,3,train
7150,3,train
7544,3,train
7601,3,train
7900,3,train
8003,3,train
8507,3,train
8989,3,train
9011,3,train
9104,3,train
9477,3,train
9656,3,train
10556,3,train
10692,3,train
10715,3,train
10740,3,train
10779,3,train
11057,3,train
11363,3,train
11402,3,train
11635,3,train
11742,3,train
12755,3,train
12919,3,train
12996,3,train
13179,3,train
13407,3,train
13440,3,train
14047,3,train
14067,3,train
14124,3,train
14140,3,train
14256,3,train
14834,3,train
14930,3,train
15499,3,train
16045,3,train
16066,3,train
16087,3,train
16436,3,train
16547,3,train
17130,3,train
17216,3,train
17217,3,train
17457,3,train
17527,3,train
18272,3,train
18849,3,train
18851,3,train
18867,3,train
18907,3,train
18929,3,train
19453,3,train
19639,3,train
20344,3,train
20564,3,train
21382,3,train
21548,3,train
150,3,train
514,3,train
602,3,train
737,3,train
1034,3,train
1664,3,train
1827,3,train
1836,3,train
1839,3,train
2343,3,train
2378,3,train
2992,3,train
3031,3,train
3089,3,train
3100,3,train
3145,3,train
3212,3,train
3558,3,train
3564,3,train
4157,3,train
4321,3,train
4509,3,train
4608,3,train
4638,3,train
4653,3,train
4765,3,train
4892,3,train
5545,3,train
5892,3,train
5957,3,train
6360,3,train
6408,3,train
6450,3,train
6663,3,train
6716,3,train
6968,3,train
7105,3,train
7116,3,train
7140,3,train
7194,3,train
7427,3,train
7504,3,train
7628,3,train
7787,3,train
7995,3,train
8046,3,train
8108,3,train
8323,3,train
8519,3,train
9394,3,train
9404,3,train
9597,3,train
9680,3,train
9845,3,train
9861,3,train
9937,3,train
10005,3,train
10014,3,train
10553,3,train
10738,3,train
10880,3,train
11157,3,train
11269,3,train
11390,3,train
11433,3,train
11790,3,train
12146,3,train
12569,3,train
12756,3,train
12968,3,train
13082,3,train
13118,3,train
13337,3,train
13594,3,train
13676,3,train
13711,3,train
13755,3,train
13780,3,train
13909,3,train
14046,3,train
14239,3,train
14303,3,train
14451,3,train
14512,3,train
14825,3,train
15027,3,train
15031,3,train
15043,3,train
15241,3,train
15268,3,train
15483,3,train
15846,3,train
16056,3,train
16385,3,train
16387,3,train
16510,3,train
17021,3,train
17592,3,train
17785,3,train
18585,3,train
18680,3,train
18921,3,train
19228,3,train
19323,3,train
19570,3,train
20037,3,train
20152,3,train
20186,3,train
20785,3,train
21008,3,train
21139,3,train
21547,3,train
21558,3,train
436,3,train
581,3,train
690,3,train
987,3,train
995,3,train
1175,3,train
2307,3,train
2468,3,train
2597,3,train
2645,3,train
2830,3,train
3436,3,train
3528,3,train
3610,3,train
3659,3,train
3898,3,train
3952,3,train
4224,3,train
4314,3,train
4610,3,train
4652,3,train
4970,3,train
5587,3,train
5660,3,train
5736,3,train
6027,3,train
6789,3,train
6953,3,train
7169,3,train
7672,3,train
7694,3,train
7928,3,train
8437,3,train
8501,3,train
8715,3,train
8757,3,train
9919,3,train
9963,3,train
10004,3,train
10183,3,train
10513,3,train
10661,3,train
11156,3,train
11339,3,train
11369,3,train
11550,3,train
11626,3,train
11690,3,train
11712,3,train
12186,3,train
12216,3,train
13365,3,train
13414,3,train
13621,3,train
13690,3,train
14053,3,train
14210,3,train
14389,3,train
14682,3,train
14881,3,train
15173,3,train
15305,3,train
15356,3,train
15448,3,train
15513,3,train
15897,3,train
16128,3,train
16217,3,train
16283,3,train
17052,3,train
17141,3,train
17189,3,train
17198,3,train
17570,3,train
17819,3,train
18030,3,train
18211,3,train
18817,3,train
18924,3,train
19031,3,train
19485,3,train
19693,3,train
20260,3,train
20509,3,train
20568,3,train
20575,3,train
21070,3,train
220,3,train
296,3,train
825,3,train
1443,3,train
1608,3,train
1970,3,train
2289,3,train
2528,3,train
2968,3,train
2996,3,train
3267,3,train
4075,3,train
4195,3,train
4624,3,train
4819,3,train
5028,3,train
5029,3,train
5059,3,train
5251,3,train
6112,3,train
6288,3,train
6666,3,train
6761,3,train
7543,3,train
7915,3,train
8225,3,train
8263,3,train
8981,3,train
9284,3,train
9581,3,train
9849,3,train
10138,3,train
10288,3,train
10329,3,train
10330,3,train
10627,3,train
10664,3,train
10794,3,train
11191,3,train
11298,3,train
11302,3,train
11370,3,train
11541,3,train
11801,3,train
11816,3,train
11824,3,train
11906,3,train
11963,3,train
12053,3,train
12234,3,train
12488,3,train
12649,3,train
12711,3,train
12740,3,train
13774,3,train
13935,3,train
14003,3,train
14013,3,train
14184,3,train
14250,3,train
14353,3,train
14434,3,train
14471,3,train
14523,3,train
14568,3,train
14788,3,train
14919,3,train
15083,3,train
15370,3,train
15384,3,train
15409,3,train
15682,3,train
16006,3,train
16100,3,train
16304,3,train
16444,3,train
16698,3,train
16851,3,train
16883,3,train
16947,3,train
17160,3,train
17757,3,train
17866,3,train
17879,3,train
18117,3,train
18202,3,train
18346,3,train
18376,3,train
18611,3,train
18786,3,train
19003,3,train
19212,3,train
19252,3,train
19515,3,train
19569,3,train
19612,3,train
19730,3,train
20038,3,train
20124,3,train
21294,3,train
21301,3,train
21344,3,train
12467,3,train
13702,3,train
13997,3,train
16588,3,train
17208,3,train
20248,3,train
20339,3,train
18898,3,train
18922,3,train
68,3,train
401,3,train
603,3,train
888,3,train
969,3,train
1023,3,train
1048,3,train
1110,3,train
1447,3,train
1526,3,train
1717,3,train
2280,3,train
2353,3,train
2499,3,train
2792,3,train
3001,3,train
3683,3,train
3754,3,train
4307,3,train
5232,3,train
5242,3,train
5429,3,train
5603,3,train
5988,3,train
6592,3,train
6689,3,train
6849,3,train
7225,3,train
7313,3,train
7619,3,train
7828,3,train
7854,3,train
7889,3,train
8021,3,train
8184,3,train
8334,3,train
8525,3,train
8544,3,train
8860,3,train
9167,3,train
9344,3,train
9482,3,train
9707,3,train
9744,3,train
9866,3,train
9907,3,train
9958,3,train
10162,3,train
10471,3,train
10716,3,train
10782,3,train
10804,3,train
11341,3,train
11469,3,train
11513,3,train
11629,3,train
11722,3,train
11779,3,train
11799,3,train
11929,3,train
11948,3,train
12010,3,train
12351,3,train
12443,3,train
12547,3,train
12829,3,train
12999,3,train
13552,3,train
13603,3,train
13920,3,train
14385,3,train
14801,3,train
14878,3,train
14887,3,train
15335,3,train
15400,3,train
15537,3,train
15612,3,train
15660,3,train
15701,3,train
15753,3,train
15762,3,train
15929,3,train
16492,3,train
16661,3,train
17394,3,train
17676,3,train
17797,3,train
17860,3,train
17869,3,train
18004,3,train
18165,3,train
18343,3,train
18389,3,train
18714,3,train
18917,3,train
19088,3,train
19402,3,train
19497,3,train
19615,3,train
19660,3,train
19932,3,train
